,Unnamed: 0,alias,name,url,review_count,rating,price,phone,display_phone,distance,food_type,food_type_2,lon,lat,full_address,zip_code
10201,10201,cocos-berlin,Cocos,https://www.yelp.com/biz/cocos-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,18,4.0,€€,+493049987992,+49 30 49987992,68.94391008810032,sushi,panasian,13.38749,52.54971,Badstr. 4,12680
10202,10202,asia-garten-berlin,Asia Garten,https://www.yelp.com/biz/asia-garten-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,9,3.0,€€,+493025296917,+49 30 25296917,53.1255403696205,chinese,NaN,13.3875,52.5495,Badstr. 4,13357
10203,10203,bierbrunnen-an-der-plumpe-berlin,Bierbrunnen an der Plumpe,https://www.yelp.com/biz/bierbrunnen-an-der-plumpe-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,8,4.0,€€,+49304939503,+49 30 4939503,76.63694307220382,german,divebars,13.38689,52.55,Behmstr. 3,13357
10210,10210,frozen-joe-berlin-2,Frozen Joe,https://www.yelp.com/biz/frozen-joe-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,2.0,€€€,,,89.49130772946735,icecream,NaN,13.3879516,52.549678,Badstr. 4,13357
10213,10213,döner-center-berlin,Döner Center,https://www.yelp.com/biz/d%C3%B6ner-center-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,12,4.0,€,,,20.61462327068328,turkish,hotdogs,13.387155,52.5500749,Behmstr. 3,13357
10218,10218,lichtburg-berlin,Lichtburg,https://www.yelp.com/biz/lichtburg-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,40,4.0,€€,+493049910930,+49 30 49910930,80.61359997682058,german,italian,13.388007,52.550324,Behmstr. 9,13357
10241,10241,good-morning-vietnam-berlin-5,Good Morning Vietnam,https://www.yelp.com/biz/good-morning-vietnam-berlin-5?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,68,3.5,€€,+493062901377,+49 30 62901377,81.85044710629197,vietnamese,vegan,13.3892150760574,52.4902246740953,Bergmannstr. 102,10961
10244,10244,swera-berlin,Swera,https://www.yelp.com/biz/swera-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,52,4.0,€€,+493061203301,+49 30 61203301,63.09267393581369,indpak,lounges,13.38914,52.49001,Bergmannstr. 103,10961
10249,10249,bergmanns-snack-bar-berlin,Bergmann's Snack Bar,https://www.yelp.com/biz/bergmanns-snack-bar-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,2.5,€€€,+49306940390,+49 30 6940390,93.09813144652648,hotdogs,NaN,13.3894495916174,52.4902124379,Bergmannstr. 102,10961
10262,10262,schmelzwerk-in-den-sarotti-höfen-berlin,Schmelzwerk in den Sarotti-Höfen,https://www.yelp.com/biz/schmelzwerk-in-den-sarotti-h%C3%B6fen-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,1.0,,+4915904021451,+49 1590 4021451,64.54909944351688,restaurants,NaN,13.387438,52.491312,Mehringdamm 55,10961
10274,10274,little-tibet-berlin,Little Tibet,https://www.yelp.com/biz/little-tibet-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,83,4.0,€€,+493069004747,+49 30 69004747,101.13701267475342,indpak,thai,13.3895199,52.49214,Gneisenaustr. 6 a,10961
10284,10284,nepal-haus-restaurant-berlin,Nepal Haus Restaurant,https://www.yelp.com/biz/nepal-haus-restaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,27,3.5,€,+493069508055,+49 30 69508055,28.39390182491201,himalayan,NaN,13.38878,52.49238,Gneisenaustr. 4,10961
10286,10286,ital-eis-vanzella-berlin,Ital Eis Vanzella,https://www.yelp.com/biz/ital-eis-vanzella-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,10,3.0,€,+493046998893,+49 30 46998893,11.459111111474622,icecream,NaN,13.388198,52.492468,Gneisenaustr. 2,10961
10294,10294,kiez-vegan-berlin-3,Kiez Vegan,https://www.yelp.com/biz/kiez-vegan-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,3.5,,,,72.10956709260613,vegan,NaN,13.3888501301408,52.4938902593544,Mehringdamm 25,10961
10295,10295,bangkok-city-berlin,Bangkok City,https://www.yelp.com/biz/bangkok-city-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,13,4.0,€€,+493069533205,+49 30 69533205,18.96314252100993,thai,NaN,13.388488,52.493466,Mehringdamm 33,10961
10296,10296,ali-falafel-berlin,Ali Falafel,https://www.yelp.com/biz/ali-falafel-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,€€,+4917637799424,+49 176 37799424,62.42653375068892,falafel,NaN,13.388228,52.4938758,Mehringdamm 25,10961
10311,10311,las-lenas-berlin,Las Lenas,https://www.yelp.com/biz/las-lenas-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,10,3.0,€€,,,86.40946294524379,steak,NaN,13.3882,52.4986,Wilhelmstr. 150,10963
10314,10314,tommyhaus-linie-1-berlin,Tommyhaus Linie 1,https://www.yelp.com/biz/tommyhaus-linie-1-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,4.0,€,+49302511164,+49 30 2511164,38.68480071595338,coffee,NaN,13.38887,52.50144,Wilhelmstr. 9,10963
10315,10315,honey-back-und-coffeshop-berlin,Honey Back & Coffeshop,https://www.yelp.com/biz/honey-back-und-coffeshop-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,2.0,€€,+493025927150,+49 30 25927150,47.22749748837372,coffee,bakeries,13.3887,52.5018,Wilhelmstr. 10,10961
10316,10316,mama-cook-berlin,Mama Cook,https://www.yelp.com/biz/mama-cook-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,12,3.5,,+493025927121,+49 30 25927121,70.090515151379,vietnamese,sushi,13.388708,52.502966,Hedemannstr. 10,10969
10327,10327,café-bistro-cleopatra-berlin,Café Bistro Cleopatra,https://www.yelp.com/biz/caf%C3%A9-bistro-cleopatra-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,3.0,,,,65.58423016512172,food,NaN,13.389314,52.504326,Puttkamer Str. 4,10969
10332,10332,die-bude-berlin,Die Bude,https://www.yelp.com/biz/die-bude-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,6,2.5,,+491733607506,+49 173 3607506,88.13144290083781,foodstands,currysausage,13.389609,52.507939,Friedrichstr. 205,10117
10333,10333,avan-berlin-2,Avan,https://www.yelp.com/biz/avan-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,34,4.0,€,+493023578730,+49 30 23578730,51.3865304793513,panasian,NaN,13.3883667043867,52.5091089588416,Mauerstr. 81 - 82,10117
10334,10334,la-via-del-muro-berlin-2,La Via del Muro,https://www.yelp.com/biz/la-via-del-muro-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,23,3.5,€€,+493027890388,+49 30 27890388,28.50910909239772,italian,NaN,13.3886635,52.5088155,Mauerstr.  83-84,10117
10335,10335,little-green-rabbit-checkpoint-charlie-berlin,Little Green Rabbit - Checkpoint Charlie,https://www.yelp.com/biz/little-green-rabbit-checkpoint-charlie-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,19,4.0,€,+493037462003,+49 30 37462003,91.27252460400284,salad,soup,13.3895714,52.5089898,Friedrichstr. 200,10117
10343,10343,gregorys-coffee-berlin,Gregory's Coffee,https://www.yelp.com/biz/gregorys-coffee-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,1.0,,,,106.36515666903976,cafes,NaN,13.3896690144545,52.5100653702779,Friedrichstr. 194 - 197,10117
10344,10344,restaurant-edoni-berlin,Restaurant Edoni,https://www.yelp.com/biz/restaurant-edoni-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,5,3.0,€€,+493022488810,+49 30 22488810,86.17825313092021,italian,NaN,13.38915,52.51014,Leipziger Str. 21,10117
10348,10348,grissini-bar-und-restaurant-berlin,Grissini Bar & Restaurant,https://www.yelp.com/biz/grissini-bar-und-restaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,,+493020376857,+49 30 20376857,31.113807572570632,mediterranean,cocktailbars,13.38851,52.51044,Leipziger Str. 106-111,10117
10349,10349,fish-and-chips-alexanderplatz-berlin,Fish & Chips Alexanderplatz,https://www.yelp.com/biz/fish-and-chips-alexanderplatz-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,3.0,,+493020059550,+49 30 20059550,104.0576993780517,diners,fishnchips,13.38944,52.51106,Kronenstr. 13,10117
10357,10357,maximilians-berlin-3,Maximilians,https://www.yelp.com/biz/maximilians-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,147,3.5,€€,+493020450559,+49 30 20450559,60.31730396688651,german,bavarian,13.389237,52.511338,Friedrichstr. 185 - 190,10117
10359,10359,câfe-4you-berlin,Câfe 4YOU,https://www.yelp.com/biz/c%C3%A2fe-4you-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,9,4.5,€€,+493048825509,+49 30 48825509,55.38155839817042,cafes,russian,13.38854,52.51184,Mohrenstr. 12,10117
10360,10360,izumi-berlin-5,IZUMI,https://www.yelp.com/biz/izumi-berlin-5?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,76,3.5,€€€,+493020649938,+49 30 20649938,33.78719170686945,sushi,NaN,13.38885,52.51131,Kronenstr. 66,10117
10367,10367,q-cafe-berlin,Q Cafe,https://www.yelp.com/biz/q-cafe-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,2.5,,,,85.78103173016774,cafes,german,13.3895252762773,52.5125369231726,Friedrichstr. 181,10117
10373,10373,la-crêperie-berlin-2,La Crêperie,https://www.yelp.com/biz/la-cr%C3%AAperie-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,2.0,,,,95.49378032834224,french,NaN,13.38951,52.51413,Galeries Lafayette,10117
10375,10375,bocca-di-bacco-berlin-2,Bocca di Bacco,https://www.yelp.com/biz/bocca-di-bacco-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,124,3.5,€€€,+493020672828,+49 30 20672828,48.1886701719238,italian,NaN,13.3889577,52.5151809,Friedrichstr. 167/168,10117
10377,10377,bistro-media-im-maritim-pro-arte-hotel-berlin,Bistro Media im Maritim pro Arte Hotel,https://www.yelp.com/biz/bistro-media-im-maritim-pro-arte-hotel-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,2.0,,+493020335,+49 30 20335,63.56829222513183,german,NaN,13.3891,52.5153,Friedrichstr. 150-153,10117
10382,10382,relish-restaurant-und-bar-berlin,Relish Restaurant & Bar,https://www.yelp.com/biz/relish-restaurant-und-bar-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,10,4.0,€€€€,+493020273177,+49 30 20273177,39.27190832848636,french,panasian,13.388724,52.516129,Friedrichstr. 158 - 164,10117
10386,10386,nante-eck-berlin,Nante Eck,https://www.yelp.com/biz/nante-eck-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,62,3.5,€€,+493022487257,+49 30 22487257,88.10334499403612,german,NaN,13.3885068,52.5167402,Unter den Linden 35,10117
10397,10397,daimlers-berlin,Daimlers,https://www.yelp.com/biz/daimlers-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,15,4.0,€€€,+493039018140,+49 30 39018140,70.533614771774,german,NaN,13.3891,52.5172,Unter den Linden 14,10117
10400,10400,treffpunkt-berlin-berlin-2,Treffpunkt Berlin,https://www.yelp.com/biz/treffpunkt-berlin-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,57,4.0,€€,+49302041819,+49 30 2041819,28.389373061166097,northerngerman,NaN,13.38835,52.5179,Mittelstr. 55,10117
10405,10405,restaurant-galerie-berlin,Restaurant Galerie,https://www.yelp.com/biz/restaurant-galerie-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+493020334512,+49 30 20334512,85.44646971696173,breakfast_brunch,NaN,13.3883357932541,52.5184324143156,Friedrichstr. 151,10117
10410,10410,ursprung-berlin,Ursprung,https://www.yelp.com/biz/ursprung-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,3.0,€€€,+493020251017,+49 30 20251017,71.27502925406108,cafes,german,13.3884897,52.518299,Friedrichstr. 90,10117
10411,10411,berlin-tapas-berlin,Berlin Tapas,https://www.yelp.com/biz/berlin-tapas-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,2.0,,+493020334530,+49 30 20334530,88.53433707179879,tapas,NaN,13.388316,52.51846,Friedrichstr. 151,10117
10422,10422,dussmann-deli-berlin,Dussmann.deli,https://www.yelp.com/biz/dussmann-deli-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,3.0,€€€,+493020251700,+49 30 20251700,42.13151200450983,streetvendors,NaN,13.3889667385978,52.5185958320615,Dorotheenstr. 63,10117
10423,10423,french-crêpes-connection-berlin,French Crêpes Connection,https://www.yelp.com/biz/french-cr%C3%AApes-connection-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,3.0,,+491635120124,+49 163 5120124,65.20745462602312,hotdogs,NaN,13.38879,52.51908,Friedrichstr. 94,10117
10425,10425,swing-kitchen-berlin,Swing Kitchen,https://www.yelp.com/biz/swing-kitchen-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,9,4.0,,,,98.94256911037436,burgers,vegan,13.389542,52.519979,Georgenstr. 201,10117
10427,10427,restaurant-nolle-berlin-2,Restaurant Nolle,https://www.yelp.com/biz/restaurant-nolle-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,75,4.0,€€,+49302082645,+49 30 2082645,57.92484700213795,german,NaN,13.3888128658843,52.5199036536334,Georgenstr.,10117
10435,10435,café-leon-berlin-2,Café Leon,https://www.yelp.com/biz/caf%C3%A9-leon-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,14,3.5,€€,,,57.111845876771554,cafes,german,13.3888,52.5199,S-Bahnbogen 203,10117
10451,10451,prime-kebap-berlin-3,Prime Kebap,https://www.yelp.com/biz/prime-kebap-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,6,4.0,€,,,12.208462623182465,streetvendors,kebab,13.3884892,52.5204358,Friedrichstr. 100,10117
10460,10460,döner-berlin-5,Döner,https://www.yelp.com/biz/d%C3%B6ner-berlin-5?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,3.0,,,,13.471870347427238,kebab,turkish,13.388343192637,52.5204901435321,Friedrichstr.,10117
10463,10463,san-nicci-berlin,San Nicci,https://www.yelp.com/biz/san-nicci-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,€€€,+4930306454980,+49 30 306454980,47.54483752447927,italian,NaN,13.38839,52.5208,Friedrichstr. 101,10117
10481,10481,restaurant-café-madrid-berlin,Restaurant Café Madrid,https://www.yelp.com/biz/restaurant-caf%C3%A9-madrid-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,4.5,,+49302060790150,+49 30 2060790150,42.66066341774715,international,seafood,13.3884017042602,52.5216531568769,Meliá Berlin,10117
10486,10486,guten-morgen-franz-berlin,Guten Morgen Franz,https://www.yelp.com/biz/guten-morgen-franz-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,8,3.0,,+493020076200,+49 30 20076200,62.02256312783558,cafes,breakfast_brunch,13.38904,52.52183,Am Weidendamm 1 a,10117
10496,10496,grill-royal-berlin,Grill Royal,https://www.yelp.com/biz/grill-royal-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,245,3.5,€€€€,+493028879288,+49 30 28879288,46.20958327997825,steak,wine_bars,13.3883720122337,52.5225872717274,Friedrichstr. 105 b,10117
10503,10503,boulevard-friedrichstrasse-berlin,Boulevard Friedrichstrasse,https://www.yelp.com/biz/boulevard-friedrichstrasse-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,60,4.0,€€,+49302833437,+49 30 2833437,23.57437429757057,german,steak,13.38848,52.52312,Friedrichstr. 106 C,10117
10513,10513,zenkichi-berlin,ZENKICHI,https://www.yelp.com/biz/zenkichi-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,22,4.0,€€€€,+493024630810,+49 30 24630810,88.45318951163992,japanese,bars,13.38885,52.52471,Johannisstr. 20,10117
10530,10530,dada-falafel-berlin,Dada Falafel,https://www.yelp.com/biz/dada-falafel-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,257,4.0,€,+493027596927,+49 30 27596927,81.3499528038881,mideastern,falafel,13.38828,52.52648,Linienstr. 132,10115
10531,10531,xinh-xinh-berlin,Xinh Xinh,https://www.yelp.com/biz/xinh-xinh-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,36,4.0,€,+493024631981,+49 30 24631981,79.1655515410536,vietnamese,chinese,13.3889973163605,52.5263704856085,Linienstr. 136,10115
10532,10532,velvet52-berlin,Velvet52,https://www.yelp.com/biz/velvet52-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,€€,+49302787530,+49 30 2787530,17.745332955028836,bars,breakfast_brunch,13.388256,52.5259289,Oranienburger Str. 52,10117
10537,10537,sagrantino-136-berlin,Sagrantino 136,https://www.yelp.com/biz/sagrantino-136-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+493027909683,+49 30 27909683,102.233624402059,italian,NaN,13.3893687421706,52.5264558583356,Linienstr. 136,10115
10542,10542,i-mog-di-berlin,I mog di,https://www.yelp.com/biz/i-mog-di-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,3.0,€€€,+493025762628,+49 30 25762628,60.648374333687336,german,bavarian,13.38902,52.5261,Oranienburgerstr. 48,10117
10547,10547,bistrot-fox-berlin,bistrot fox,https://www.yelp.com/biz/bistrot-fox-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,2.0,,+493053144434,+49 30 53144434,74.58171612992354,desserts,coffee,13.38902,52.52633,Linienstr. 136,10115
10555,10555,marral-berlin,Marral,https://www.yelp.com/biz/marral-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,69,4.5,€€,+493048811887,+49 30 48811887,67.62648805305258,mideastern,NaN,13.38871,52.52727,Torstr. 222,10115
10574,10574,lilli-divine-berlin,Lilli Divine,https://www.yelp.com/biz/lilli-divine-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,3.0,,+493027582104,+49 30 27582104,110.22517379241562,wine_bars,wineries,13.38936,52.5274,Torstr. 218,10115
10578,10578,chelany-berlin-2,Chelany,https://www.yelp.com/biz/chelany-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,,,39.29681152935647,indpak,cocktailbars,13.3889262378216,52.5275651844899,Torstr. 221,10115
10584,10584,smart-deli-berlin-3,Smart Deli,https://www.yelp.com/biz/smart-deli-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,6,4.5,€€,+493020687037,+49 30 20687037,78.27905234839515,sushi,japanese,13.3890499,52.5281,Novalisstr. 2,10115
10592,10592,petrarca-berlin,Petrarca,https://www.yelp.com/biz/petrarca-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,9,4.5,€€,+493098343552,+49 30 98343552,73.45688034315698,italian,NaN,13.3882716132011,52.5291430624818,Novalisstr. 8,10115
